0,827.973,416.359
0,827.973,416.359
0,822.985,425.764
0,822.985,425.764
1,873.552,430.354
1,873.552,430.354
2,873.552,430.354
2,911.028,444.559
2,911.028,444.559
3,1047.1,465.947
3,1047.1,465.947
4,1050.84,496.552
4,1050.84,496.552
4,1050.84,496.552
5,1065.24,513.586
5,1065.24,513.586
6,1060.17,502.794
6,1060.17,502.794
6,1057.1,502.991
7,1057.1,502.991
7,1052.82,502.684
8,1052.82,502.684
8,1058.92,492.136
8,1058.92,492.136
9,1058.92,492.136
9,1056.78,487.981
10,1056.78,487.981
10,1060.34,482.438
10,1060.34,482.438
11,1057.96,482.336
11,1057.96,482.336
12,1053.19,483.67
12,1053.19,483.67
12,1053.19,483.67
13,1053.37,477.304
13,1053.37,477.304
14,1051.37,469.743
14,1051.37,469.743
14,1048.74,465.027
15,1048.74,465.027
15,1047.67,455.34
16,1047.67,455.34
16,1044.23,452.065
16,1044.23,452.065
17,1044.23,452.065
17,1042.97,446.964
18,1042.97,446.964
18,1042.07,441.517
18,1042.07,441.517
19,1041.04,436.134
19,1041.04,436.134
20,1039.92,431.866
20,1039.92,431.866
20,1040.59,427.298
21,1040.59,427.298
21,1040.59,427.298
22,899.491,309.622
22,899.491,309.622
22,900.758,355.268
23,900.758,355.268
23,911.776,345.733
24,911.776,345.733
24,913.41,340.31
24,913.41,340.31
25,913.41,340.31
25,918.667,335.504
26,918.667,335.504
26,921.181,334.981
26,921.181,334.981
27,921.737,332.537
27,921.737,332.537
28,924.16,336.24
28,924.16,336.24
28,925.864,331.35
29,925.864,331.35
29,925.864,331.35
30,928.684,337.116
30,928.684,337.116
30,929.462,342.852
31,929.462,342.852
31,936.673,344.933
32,936.673,344.933
32,936.673,344.933
32,941.774,346.86
33,941.774,346.86
33,948.578,347.431
34,948.578,347.431
34,952.501,348.254
34,952.501,348.254
35,959.275,348.423
35,959.275,348.423
36,965.164,349.341
36,965.164,349.341
36,969.935,349.82
37,969.935,349.82
37,969.935,349.82
37,974.914,353.263
38,974.914,353.263
38,980.751,357.506
39,980.751,357.506
39,982.606,358.213
39,982.606,358.213
40,986.184,359.349
40,986.184,359.349
41,989.324,361.599
41,989.324,361.599
42,989.52,362.622
42,989.52,362.622
42,989.52,362.622
43,988.838,363.673
43,988.838,363.673
43,984.726,364.745
44,984.726,364.745
44,984.726,364.745
45,983.328,364.466
45,983.328,364.466
45,981.936,366.362
46,981.936,366.362
46,979.763,367.123
47,979.763,367.123
47,978.445,370.704
48,978.445,370.704
48,975.51,372.586
48,975.51,372.586
49,973.222,373.608
49,973.222,373.608
49,973.222,373.608
50,972.27,375.049
50,972.27,375.049
51,969.557,374.586
51,969.557,374.586
51,968.387,375.275
52,968.387,375.275
52,968.387,375.275
53,971.034,375.735
53,971.034,375.735
53,972.816,375.157
54,972.816,375.157
54,976.576,378.649
55,976.576,378.649
55,980.999,379.443
55,980.999,379.443
56,984.217,380.304
56,984.217,380.304
57,986.507,381.376
57,986.507,381.376
57,986.507,381.376
58,988.155,384.243
58,988.155,384.243
59,991.86,385.904
59,991.86,385.904
59,995.078,387.701
60,995.078,387.701
60,998.067,388.117
61,998.067,388.117
61,998.067,388.117
61,1001.31,389.184
62,1001.31,389.184
62,1005.29,391.211
63,1005.29,391.211
63,1007.04,391.72
63,1007.04,391.72
64,1009.94,391.227
64,1009.94,391.227
65,1009.94,391.227
65,1014.19,391.798
65,1014.19,391.798
66,1017.94,391.195
66,1017.94,391.195
67,1020.25,391.802
67,1020.25,391.802
67,1024.51,390.566
68,1024.51,390.566
68,1027.76,392.503
69,1027.76,392.503
69,1031.76,393.617
69,1031.76,393.617
70,1031.76,393.617
70,1028.54,393.287
71,1028.54,393.287
71,1025.42,393.313
71,1025.42,393.313
72,1020.65,391.007
72,1020.65,391.007
73,1020.65,391.007
73,1016.02,388.949
73,1016.02,388.949
74,1013.22,388.554
74,1013.22,388.554
75,1008.65,387.739
75,1008.65,387.739
75,1003.36,385.926
76,1003.36,385.926
76,999.403,387.662
77,999.403,387.662
77,999.403,387.662
77,993.487,386.893
78,993.487,386.893
78,989.175,387.386
79,989.175,387.386
